GISJOIN.x,YEAR,STATE,STATEA,COUNTY.x,COUNTYA,TRACTA,BLKGRPA,NAME_E,ADQSE001,ADQSE002,ADQSE003,ADQSE004,ADQSE005,ADQSE006,ADQSE007,ADQSE008,ADQSE009,ADQSE010,ADQSE011,NAME_M,ADQSM001,ADQSM002,ADQSM003,ADQSM004,ADQSM005,ADQSM006,ADQSM007,ADQSM008,ADQSM009,ADQSM010,ADQSM011,hu40,hu70,hu80,hu90,hu00,hu10,j70,j80,j90,j00,j10,i70,i80,i90,i00,i10,adj40a,adj70a,adj80a,adj90a,adj00a,adj10a,FID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,area,ham40,ham70,ham80,ham90,ham00,ham10,urb40,urb70,urb80,urb90,urb00,urb10
G13006700305044,2011-2015,Georgia,13,Cobb County,67,30504,4,"Block Group 4, Census Tract 305.04, Cobb County, Georgia",208,20,0,0,0,166,0,22,0,0,0,"Block Group 4, Census Tract 305.04, Cobb County, Georgia",71,33,13,13,13,69,13,35,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,22,22,188,188,188,0,31.13181628971833,27.590946319867186,213.9633643425722,193.10731707317072,187.9055520280218,76354,13,67,30504,4,130670305044,115384,0,33.9742373,-84.5016092,1564.02863389,115383.933947,0.044549985964,0,698.8064219565717,619.3255895111372,4802.770634214608,4334.621277528956,4217.858837932401,0,1,1,1,1,1
G13006700305051,2011-2015,Georgia,13,Cobb County,67,30505,1,"Block Group 1, Census Tract 305.05, Cobb County, Georgia",759,0,0,24,153,296,103,65,118,0,0,"Block Group 1, Census Tract 305.05, Cobb County, Georgia",134,13,13,30,104,96,76,68,91,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,183,286,582,735,759,0,258.96010822811155,358.6823021582734,662.3759470605161,754.9674364296834,758.6186914322794,76355,13,67,30505,1,130670305051,1782872,9971,33.9686329,-84.5032356,10061.8121096,1792841.81729,0.692220095671,0,374.1008240696767,518.162220948796,956.8863302335154,1090.6465171281393,1095.9212195319415,0,1,1,1,1,1
G13006700305052,2011-2015,Georgia,13,Cobb County,67,30505,2,"Block Group 2, Census Tract 305.05, Cobb County, Georgia",937,0,0,25,69,138,451,210,44,0,0,"Block Group 2, Census Tract 305.05, Cobb County, Georgia",167,13,13,30,74,86,157,108,55,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,254,705,843,912,937,0,359.43096989038435,884.1644161593803,959.4208305361083,936.7759211209133,936.529267288598,76356,13,67,30505,2,130670305052,1325356,0,33.9606843,-84.5055215,7150.86253758,1325354.52655,0.511722243601,0,702.394657228619,1727.8209560278187,1874.8859220671043,1830.6335767794685,1830.151569527684,0,1,1,1,1,1
G13006700305053,2011-2015,Georgia,13,Cobb County,67,30505,3,"Block Group 3, Census Tract 305.05, Cobb County, Georgia",692,0,0,80,273,203,61,75,0,0,0,"Block Group 3, Census Tract 305.05, Cobb County, Georgia",151,13,13,76,122,102,69,83,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,75,136,339,612,692,0,106.13119189676704,170.56221361372442,385.8169176177233,628.6259470679813,691.6523510818674,76357,13,67,30505,3,130670305053,590065,44783,33.9678273,-84.492118,5388.5406037,634848.25178,0.245116280391,0,432.98303861118757,695.8420441989825,1574.015879329937,2564.6029960360916,2821.7315878756417,0,1,1,1,1,1
G13006700305054,2011-2015,Georgia,13,Cobb County,67,30505,4,"Block Group 4, Census Tract 305.05, Cobb County, Georgia",725,0,0,0,200,274,113,47,43,48,0,"Block Group 4, Census Tract 305.05, Cobb County, Georgia",166,13,13,13,110,151,103,55,37,60,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,138,251,525,725,725,0,195.28139309005135,314.78761483121195,597.504075956651,744.695770627919,724.6357724484883,76358,13,67,30505,4,130670305054,1528358,2405,33.9566502,-84.5200582,6345.77585754,1530763.71084,0.591031173049,0,330.40794123030355,532.6074650297916,1010.9518807176595,1259.9940656026604,1226.0533885382924,0,1,1,1,1,1
G13006700305061,2011-2015,Georgia,13,Cobb County,67,30506,1,"Block Group 1, Census Tract 305.06, Cobb County, Georgia",1170,0,0,85,341,131,101,334,85,73,20,"Block Group 1, Census Tract 305.06, Cobb County, Georgia",131,13,13,68,121,73,75,103,44,60,37,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,512,613,744,1085,1170,52.76076943917637,724.522270015263,768.7840951853902,846.7486333557113,1114.4757394914375,1169.4122120892846,76359,13,67,30506,1,130670305061,5308004,32263,33.9928802,-84.5384831,10392.455825,5340262.24233,2.06188677921,25.588587099526073,351.38799924448784,372.85466056479856,410.66689106961445,540.5125784445072,567.1563656552171,0,1,1,1,1,1
G13006700305062,2011-2015,Georgia,13,Cobb County,67,30506,2,"Block Group 2, Census Tract 305.06, Cobb County, Georgia",786,0,17,61,182,41,257,134,94,0,0,"Block Group 2, Census Tract 305.06, Cobb County, Georgia",130,13,19,44,72,40,125,86,49,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,228,485,526,708,769,0,322.6388233661718,608.2549529607084,598.6421789584732,727.2339387649196,768.6136676039828,76360,13,67,30506,2,130670305062,2695501,8542,34.0086209,-84.5345429,7494.97779026,2704042.53634,1.04403666021,0,309.030166911261,582.5992286883513,573.3919140713516,696.5597727369478,736.1941365635398,0,1,1,1,1,1
G13006700305071,2011-2015,Georgia,13,Cobb County,67,30507,1,"Block Group 1, Census Tract 305.07, Cobb County, Georgia",1288,0,9,111,388,329,183,169,77,22,0,"Block Group 1, Census Tract 305.07, Cobb County, Georgia",117,13,16,64,85,111,77,78,55,34,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,268,451,780,1168,1279,0,379.2421257111142,565.6143995572774,887.7203414213101,1199.730565646082,1278.3574523608504,76361,13,67,30507,1,130670305071,4054918,43301,34.0055583,-84.5202313,9259.2189054,4098216.5098,1.58233024081,0,239.67318321425682,357.4566073310572,561.0209035547998,758.2049149436315,807.8954818600035,0,1,1,1,1,1
G13006700305072,2011-2015,Georgia,13,Cobb County,67,30507,2,"Block Group 2, Census Tract 305.07, Cobb County, Georgia",684,0,0,78,93,326,165,22,0,0,0,"Block Group 2, Census Tract 305.07, Cobb County, Georgia",115,13,13,38,55,100,75,35,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,22,187,513,606,684,0,31.13181628971833,234.52304371887107,583.8468399347847,622.4629475869226,683.6563701445049,76362,13,67,30507,2,130670305072,2053512,43247,34.0104935,-84.5061134,6239.78029537,2096759.97538,0.809563552543,0,38.455061609341364,289.6907141906124,721.1871607865816,768.8870696212085,844.4752335959349,0,0,1,1,1,1
G13006700306011,2011-2015,Georgia,13,Cobb County,67,30601,1,"Block Group 1, Census Tract 306.01, Cobb County, Georgia",1297,0,0,469,359,269,174,26,0,0,0,"Block Group 1, Census Tract 306.01, Cobb County, Georgia",298,13,13,184,201,213,155,42,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,26,200,469,828,1297,0,36.79214652421257,250.8267847260653,533.7703078546083,850.4939283860923,1296.3484094699163,76363,13,67,30601,1,130670306011,2546815,81620,34.0010691,-84.5551381,7600.45363334,2628437.33593,1.01484532913,0,36.25394478166787,247.15764809312617,525.9622255070095,838.0527593453066,1277.3852056660116,0,0,1,1,1,1
G13006700306012,2011-2015,Georgia,13,Cobb County,67,30601,2,"Block Group 2, Census Tract 306.01, Cobb County, Georgia",645,0,0,219,266,136,24,0,0,0,0,"Block Group 2, Census Tract 306.01, Cobb County, Georgia",207,13,13,143,160,112,40,13,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,0,24,160,426,645,0,0,30.09921416712784,182.0964802915508,437.57296315516345,644.675963074862,76364,13,67,30601,2,130670306012,867763,10387,34.009079,-84.551783,3961.4171116,878149.268549,0.339055328153,0,0,88.77375362626792,537.0701038191002,1290.5650695384647,1901.3886806814892,0,0,0,1,1,1
G13006700306013,2011-2015,Georgia,13,Cobb County,67,30601,3,"Block Group 3, Census Tract 306.01, Cobb County, Georgia",2615,0,80,931,654,531,318,101,0,0,0,"Block Group 3, Census Tract 306.01, Cobb County, Georgia",321,13,74,298,286,292,253,106,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,101,419,950,1604,2535,0,142.9233384209796,525.4821140011069,1081.197851731083,1647.5751946030098,2533.7264595267834,76365,13,67,30601,3,130670306013,5804369,70453,33.9971408,-84.5704023,10327.4793891,5874812.47232,2.26827777689,0,63.00962777889555,231.6656801714943,476.6602497924642,726.3551278371091,1117.0265323503436,0,0,1,1,1,1
G13006700306021,2011-2015,Georgia,13,Cobb County,67,30602,1,"Block Group 1, Census Tract 306.02, Cobb County, Georgia",1173,0,0,301,234,358,99,131,50,0,0,"Block Group 1, Census Tract 306.02, Cobb County, Georgia",132,13,13,96,96,117,73,73,63,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,181,280,638,872,1173,0,256.1299431108644,351.15749861649147,726.1097151625588,895.6892579138557,1172.4107049407955,76366,13,67,30602,1,130670306021,10318224,31474,33.9676129,-84.5845823,15531.7722482,10349693.9611,3.99603917915,0,64.09595392539319,87.87639031386735,181.70735636205902,224.14426329633193,293.3931957068999,0,0,0,0,1,1
G13006700306022,2011-2015,Georgia,13,Cobb County,67,30602,2,"Block Group 2, Census Tract 306.02, Cobb County, Georgia",187,0,0,47,60,69,0,0,11,0,0,"Block Group 2, Census Tract 306.02, Cobb County, Georgia",110,13,13,76,60,74,13,13,18,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,11,11,80,140,187,0,15.565908144859165,13.795473159933593,91.0482401457754,143.8033212247016,186.90605441085145,76367,13,67,30602,2,130670306022,1197116,0,33.9734444,-84.5533455,5365.77370079,1197113.9992,0.462208299174,0,33.677258008297514,29.84687463333547,196.98529928710767,311.1223261929494,404.3762406362374,0,0,0,0,1,1
G13006700306023,2011-2015,Georgia,13,Cobb County,67,30602,3,"Block Group 3, Census Tract 306.02, Cobb County, Georgia",1108,0,0,62,95,54,120,136,82,192,367,"Block Group 3, Census Tract 306.02, Cobb County, Georgia",173,13,13,46,93,43,79,92,79,136,137,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,777,897,951,1046,1108,968.1601192088864,1099.5191480505064,1124.958129496403,1082.335954732905,1074.4162428645564,1107.4433598247242,76368,13,67,30602,3,130670306023,3036964,0,33.9659828,-84.5583807,11759.1300641,3036962.14669,1.1725776404,825.668242214323,937.6941109634572,959.3890338149783,923.0399057956531,916.285801337677,944.452053040124,1,1,1,1,1,1
G13006700306024,2011-2015,Georgia,13,Cobb County,67,30602,4,"Block Group 4, Census Tract 306.02, Cobb County, Georgia",693,0,0,212,83,38,68,80,155,28,29,"Block Group 4, Census Tract 306.02, Cobb County, Georgia",154,13,13,146,76,32,70,65,70,34,36,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,292,360,398,481,693,76.50311568680574,413.20410711807966,451.4882125069176,452.9649947252326,494.06712506486764,692.6518486990378,76369,13,67,30602,4,130670306024,1408567,0,33.9552494,-84.5652669,5742.8425169,1408565.15719,0.543850047708,140.66950257560927,759.7758037523133,830.1704015834293,832.8858232783225,908.46204233513,1273.6081418364265,0,1,1,1,1,1
G13006700307001,2011-2015,Georgia,13,Cobb County,67,30700,1,"Block Group 1, Census Tract 307, Cobb County, Georgia",631,0,39,31,47,86,151,184,50,15,28,"Block Group 1, Census Tract 307, Cobb County, Georgia",105,13,43,42,53,60,73,81,33,20,45,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,277,428,514,561,592,73.86507721484692,391.9778687387263,536.7693193137798,584.9849429366069,576.2404514789829,591.7025893648346,76370,13,67,30700,1,130670307001,1414039,0,33.966613099999996,-84.5397732,6469.84480841,1414041.1572,0.545964343133,135.2928595867166,717.9550710022069,983.1581971700663,1071.470967462249,1055.4543693682344,1083.7751527313433,0,1,1,1,1,1
G13006700307002,2011-2015,Georgia,13,Cobb County,67,30700,2,"Block Group 2, Census Tract 307, Cobb County, Georgia",508,18,7,18,35,51,0,40,131,62,146,"Block Group 2, Census Tract 307, Cobb County, Georgia",96,27,11,20,40,36,13,31,77,37,67,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,379,379,430,465,483,385.1536169059875,536.3162897183295,475.3167570558938,489.3842907835428,477.63245978204463,482.7573490932688,76371,13,67,30700,2,130670307002,869718,0,33.9612376,-84.5443829,4116.8763782,869720.09593,0.33580080641,1146.9704942748995,1597.1262709342864,1415.4723514140408,1457.364846783671,1422.3684120605524,1437.6301065335754,1,1,1,1,1,1
G13006700307003,2011-2015,Georgia,13,Cobb County,67,30700,3,"Block Group 3, Census Tract 307, Cobb County, Georgia",500,0,32,90,46,36,73,90,33,62,38,"Block Group 3, Census Tract 307, Cobb County, Georgia",91,13,29,47,34,34,39,66,29,42,31,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,223,296,332,378,468,100.2454619344351,315.563410573054,371.2236413945767,377.8501966049679,388.2689673066943,467.7648848357138,76372,13,67,30700,3,130670307003,1067844,0,33.9538875,-84.5398451,5113.00647425,1067842.47845,0.412296285966,243.13937657614952,765.380192144338,900.3807553706406,916.4530689857519,941.7231746266881,1134.5357713804099,1,1,1,1,1,1
G13006700307004,2011-2015,Georgia,13,Cobb County,67,30700,4,"Block Group 4, Census Tract 307, Cobb County, Georgia",292,0,0,0,66,6,29,50,129,0,12,"Block Group 4, Census Tract 307, Cobb County, Georgia",73,13,13,13,41,10,46,43,63,13,18,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,191,220,226,292,292,31.656461663505823,270.28076869710003,275.90946319867186,257.2112784118155,299.9326414115205,291.85330421373595,76373,13,67,30700,4,130670307004,955668,0,33.9553264,-84.528657,4426.8827220700005,955668.935431,0.36898583887,85.79316149490207,732.4963188961963,747.750818957254,697.0762867201399,812.8567815232384,790.9607184587938,0,1,1,1,1,1
G13006700308001,2011-2015,Georgia,13,Cobb County,67,30800,1,"Block Group 1, Census Tract 308, Cobb County, Georgia",478,0,27,128,11,0,65,77,68,61,41,"Block Group 1, Census Tract 308, Cobb County, Georgia",119,13,35,88,16,13,58,61,52,40,48,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,247,312,312,323,451,108.15957735031157,349.52539198001944,391.2897841726619,355.0881365685241,331.77480539699013,450.77342534381825,76374,13,67,30800,1,130670308001,1215599,0,33.9474886,-84.5307514,6035.5295924,1215600.20043,0.469345861371,230.44749352719987,744.7075190117272,833.6917748239442,756.5596413938345,706.8876764521735,960.4291045138226,1,1,1,1,1,1
G13006700308002,2011-2015,Georgia,13,Cobb County,67,30800,2,"Block Group 2, Census Tract 308, Cobb County, Georgia",561,0,0,115,53,71,167,76,68,0,11,"Block Group 2, Census Tract 308, Cobb County, Georgia",109,13,13,70,47,59,99,66,40,13,18,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,155,322,393,446,561,29.018423191547004,219.33779658665188,403.83112340896514,447.2744797161216,458.1162947586923,560.7181632325544,76375,13,67,30800,2,130670308002,2863267,5967,33.9383225,-84.5200717,9418.16357,2869232.2523,1.10781676612,26.194244462629566,197.99104264765472,364.5288063506539,403.744096853353,413.5307469331698,506.1470275417521,0,0,1,1,1,1
G13006700308003,2011-2015,Georgia,13,Cobb County,67,30800,3,"Block Group 3, Census Tract 308, Cobb County, Georgia",637,0,13,199,0,10,20,117,21,75,182,"Block Group 3, Census Tract 308, Cobb County, Georgia",108,13,22,73,13,14,22,67,19,52,83,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,395,415,425,425,624,480.123001896505,558.9576106563064,520.4655783065856,483.6937757744318,436.54579657498704,623.6865131142852,76376,13,67,30800,3,130670308003,1454440,0,33.9435155,-84.5416303,6173.2789422,1454442.64493,0.561563444756,854.9755265945402,995.3596799720008,926.8152746885592,861.334156080258,777.3757367071262,1110.6251999456229,1,1,1,1,1,1
G13006700309011,2011-2015,Georgia,13,Cobb County,67,30901,1,"Block Group 1, Census Tract 309.01, Cobb County, Georgia",253,0,0,0,88,107,58,0,0,0,0,"Block Group 1, Census Tract 309.01, Cobb County, Georgia",78,13,13,13,54,66,43,13,13,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,0,58,165,253,253,0,0,72.73976757055894,187.78699530066177,259.87314478463935,252.87289714409317,76377,13,67,30901,1,130670309011,3233096,0,33.9350174,-84.5968057,8300.47961432,3233096.58036,1.24830556862,0,0,58.27080275783168,150.43351565615464,208.1807141755594,202.5729144376435,0,0,0,0,1,1
G13006700309012,2011-2015,Georgia,13,Cobb County,67,30901,2,"Block Group 2, Census Tract 309.01, Cobb County, Georgia",517,0,0,7,68,168,101,106,67,0,0,"Block Group 2, Census Tract 309.01, Cobb County, Georgia",97,13,13,12,57,70,75,68,38,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,173,274,442,510,517,0,244.80928264187597,343.6326950747095,503.0415268054091,523.8549558899845,516.7402680770599,76378,13,67,30901,2,130670309012,2036886,0,33.9354416,-84.5756625,8351.1712963,2036887.91279,0.786446819939,0,311.2852343415469,436.9433334365355,639.6383252518295,666.1034702010961,657.056847298512,0,1,1,1,1,1
G13006700309013,2011-2015,Georgia,13,Cobb County,67,30901,3,"Block Group 3, Census Tract 309.01, Cobb County, Georgia",583,0,88,44,75,244,87,0,0,0,45,"Block Group 3, Census Tract 309.01, Cobb County, Georgia",180,13,127,47,47,131,84,13,13,13,72,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,45,132,376,451,495,118.71173123814684,63.67871513806022,165.54567791920311,427.9267286851444,463.25212765957446,494.7513204993127,76379,13,67,30901,3,130670309013,559760,0,33.948736,-84.5789497,2955.95488324,559759.830748,0.216124478945,549.2748059712244,294.63906841513017,765.9737514570558,1980.0012047411087,2143.4505240725844,2289.1961286126157,1,1,1,1,1,1
G13006700309014,2011-2015,Georgia,13,Cobb County,67,30901,4,"Block Group 4, Census Tract 309.01, Cobb County, Georgia",630,0,54,80,0,354,58,70,0,0,14,"Block Group 4, Census Tract 309.01, Cobb County, Georgia",134,13,45,86,13,108,73,42,13,13,24,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,84,142,496,496,576,36.93253860742346,118.86693492437908,178.08701715550637,564.4990889038074,509.47462376751423,575.7106274901093,76380,13,67,30901,4,130670309014,1899717,0,33.944339,-84.5817329,8385.96351429,1899714.18501,0.73348374754,50.3522248874497,162.05803512762463,242.79613250161964,769.6136292004519,694.5956546088711,784.8989557314129,0,0,1,1,1,1
G13006700309015,2011-2015,Georgia,13,Cobb County,67,30901,5,"Block Group 5, Census Tract 309.01, Cobb County, Georgia",1277,0,0,46,374,598,184,56,19,0,0,"Block Group 5, Census Tract 309.01, Cobb County, Georgia",213,13,13,44,175,195,112,38,32,13,13,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,75,259,857,1231,1277,0,106.13119189676704,324.8206862202546,975.3542725616189,1264.4420601971976,1276.3584571265098,76381,13,67,30901,5,130670309015,2936617,50605,33.9222693,-84.5845275,8457.76944387,2987223.60755,1.15337348307,0,92.01806132586955,281.62662917796655,845.6534564722806,1096.2988821552929,1106.6306585522964,0,0,1,1,1,1
G13006700309021,2011-2015,Georgia,13,Cobb County,67,30902,1,"Block Group 1, Census Tract 309.02, Cobb County, Georgia",591,0,0,35,31,68,43,111,48,51,204,"Block Group 1, Census Tract 309.02, Cobb County, Georgia",131,13,13,52,51,75,56,81,45,59,138,9737,61191,113311,189872,237522,286490,43242,90350,166832,231240,286634,414,457,525,556,591,538.159848279599,585.8441792701541,573.1392030990593,597.504075956651,571.1046185781006,590.7030917476643,76382,13,67,30902,1,130670309021,931844,0,33.9438729,-84.5497972,5329.75417746,931844.09265,0.359787015644,1495.7734017063426,1628.308287394762,1592.9957952294915,1660.7160624936669,1587.3408259490775,1641.8132563520576,1,1,1,1,1,1
