GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,MSA_CMSAA,PMSAA,NECMAA,NAME,FKI001
G4803230,2000,3,7,Texas,48,Maverick,323,9999,9999,9999,Maverick County,14889
G4803250,2000,3,7,Texas,48,Medina,325,9999,9999,9999,Medina County,14826
G4803270,2000,3,7,Texas,48,Menard,327,9999,9999,9999,Menard County,1607
G4803290,2000,3,7,Texas,48,Midland,329,5800,9999,9999,Midland County,48060
G4803310,2000,3,7,Texas,48,Milam,331,9999,9999,9999,Milam County,10866
G4803330,2000,3,7,Texas,48,Mills,333,9999,9999,9999,Mills County,2691
G4803350,2000,3,7,Texas,48,Mitchell,335,9999,9999,9999,Mitchell County,4168
G4803370,2000,3,7,Texas,48,Montague,337,9999,9999,9999,Montague County,9862
G4803390,2000,3,7,Texas,48,Montgomery,339,3362,3360,9999,Montgomery County,112770
G4803410,2000,3,7,Texas,48,Moore,341,9999,9999,9999,Moore County,7478
G4803430,2000,3,7,Texas,48,Morris,343,9999,9999,9999,Morris County,6017
G4803450,2000,3,7,Texas,48,Motley,345,9999,9999,9999,Motley County,839
G4803470,2000,3,7,Texas,48,Nacogdoches,347,9999,9999,9999,Nacogdoches County,25051
G4803490,2000,3,7,Texas,48,Navarro,349,9999,9999,9999,Navarro County,18449
G4803510,2000,3,7,Texas,48,Newton,351,9999,9999,9999,Newton County,7331
G4803530,2000,3,7,Texas,48,Nolan,353,9999,9999,9999,Nolan County,7112
G4803550,2000,3,7,Texas,48,Nueces,355,1880,9999,9999,Nueces County,123041
G4803570,2000,3,7,Texas,48,Ochiltree,357,9999,9999,9999,Ochiltree County,3769
G4803590,2000,3,7,Texas,48,Oldham,359,9999,9999,9999,Oldham County,815
G4803610,2000,3,7,Texas,48,Orange,361,840,9999,9999,Orange County,34781
G4803630,2000,3,7,Texas,48,Palo Pinto,363,9999,9999,9999,Palo Pinto County,14102
G4803650,2000,3,7,Texas,48,Panola,365,9999,9999,9999,Panola County,10524
G4803670,2000,3,7,Texas,48,Parker,367,1922,2800,9999,Parker County,34084
G4803690,2000,3,7,Texas,48,Parmer,369,9999,9999,9999,Parmer County,3732
G4803710,2000,3,7,Texas,48,Pecos,371,9999,9999,9999,Pecos County,6338
G4803730,2000,3,7,Texas,48,Polk,373,9999,9999,9999,Polk County,21177
G4803750,2000,3,7,Texas,48,Potter,375,320,9999,9999,Potter County,44598
G4803770,2000,3,7,Texas,48,Presidio,377,9999,9999,9999,Presidio County,3299
G4803790,2000,3,7,Texas,48,Rains,379,9999,9999,9999,Rains County,4523
G4803810,2000,3,7,Texas,48,Randall,381,320,9999,9999,Randall County,43261
G4803830,2000,3,7,Texas,48,Reagan,383,9999,9999,9999,Reagan County,1452
G4803850,2000,3,7,Texas,48,Real,385,9999,9999,9999,Real County,2007
G4803870,2000,3,7,Texas,48,Red River,387,9999,9999,9999,Red River County,6916
G4803890,2000,3,7,Texas,48,Reeves,389,9999,9999,9999,Reeves County,5043
G4803910,2000,3,7,Texas,48,Refugio,391,9999,9999,9999,Refugio County,3669
G4803930,2000,3,7,Texas,48,Roberts,393,9999,9999,9999,Roberts County,449
G4803950,2000,3,7,Texas,48,Robertson,395,9999,9999,9999,Robertson County,7874
G4803970,2000,3,7,Texas,48,Rockwall,397,1922,1920,9999,Rockwall County,15351
G4803990,2000,3,7,Texas,48,Runnels,399,9999,9999,9999,Runnels County,5400
G4804010,2000,3,7,Texas,48,Rusk,401,9999,9999,9999,Rusk County,19867
G4804030,2000,3,7,Texas,48,Sabine,403,9999,9999,9999,Sabine County,7659
G4804050,2000,3,7,Texas,48,San Augustine,405,9999,9999,9999,San Augustine County,5356
G4804070,2000,3,7,Texas,48,San Jacinto,407,9999,9999,9999,San Jacinto County,11520
G4804090,2000,3,7,Texas,48,San Patricio,409,1880,9999,9999,San Patricio County,24864
G4804110,2000,3,7,Texas,48,San Saba,411,9999,9999,9999,San Saba County,2951
G4804130,2000,3,7,Texas,48,Schleicher,413,9999,9999,9999,Schleicher County,1371
G4804150,2000,3,7,Texas,48,Scurry,415,9999,9999,9999,Scurry County,7112
G4804170,2000,3,7,Texas,48,Shackelford,417,9999,9999,9999,Shackelford County,1613
G4804190,2000,3,7,Texas,48,Shelby,419,9999,9999,9999,Shelby County,11955
G4804210,2000,3,7,Texas,48,Sherman,421,9999,9999,9999,Sherman County,1275
G4804230,2000,3,7,Texas,48,Smith,423,8640,9999,9999,Smith County,71701
G4804250,2000,3,7,Texas,48,Somervell,425,9999,9999,9999,Somervell County,2750
G4804270,2000,3,7,Texas,48,Starr,427,9999,9999,9999,Starr County,17589
G4804290,2000,3,7,Texas,48,Stephens,429,9999,9999,9999,Stephens County,4893
G4804310,2000,3,7,Texas,48,Sterling,431,9999,9999,9999,Sterling County,633
G4804330,2000,3,7,Texas,48,Stonewall,433,9999,9999,9999,Stonewall County,936
G4804350,2000,3,7,Texas,48,Sutton,435,9999,9999,9999,Sutton County,1998
G4804370,2000,3,7,Texas,48,Swisher,437,9999,9999,9999,Swisher County,3315
G4804390,2000,3,7,Texas,48,Tarrant,439,1922,2800,9999,Tarrant County,565830
G4804410,2000,3,7,Texas,48,Taylor,441,40,9999,9999,Taylor County,52056
G4804430,2000,3,7,Texas,48,Terrell,443,9999,9999,9999,Terrell County,991
G4804450,2000,3,7,Texas,48,Terry,445,9999,9999,9999,Terry County,5087
G4804470,2000,3,7,Texas,48,Throckmorton,447,9999,9999,9999,Throckmorton County,1066
G4804490,2000,3,7,Texas,48,Titus,449,9999,9999,9999,Titus County,10675
G4804510,2000,3,7,Texas,48,Tom Green,451,7200,9999,9999,Tom Green County,43916
G4804530,2000,3,7,Texas,48,Travis,453,640,9999,9999,Travis County,335881
G4804550,2000,3,7,Texas,48,Trinity,455,9999,9999,9999,Trinity County,8141
G4804570,2000,3,7,Texas,48,Tyler,457,9999,9999,9999,Tyler County,10419
G4804590,2000,3,7,Texas,48,Upshur,459,4420,9999,9999,Upshur County,14930
G4804610,2000,3,7,Texas,48,Upton,461,9999,9999,9999,Upton County,1609
G4804630,2000,3,7,Texas,48,Uvalde,463,9999,9999,9999,Uvalde County,10166
G4804650,2000,3,7,Texas,48,Val Verde,465,9999,9999,9999,Val Verde County,16288
G4804670,2000,3,7,Texas,48,Van Zandt,467,9999,9999,9999,Van Zandt County,20896
G4804690,2000,3,7,Texas,48,Victoria,469,8750,9999,9999,Victoria County,32945
G4804710,2000,3,7,Texas,48,Walker,471,9999,9999,9999,Walker County,21099
G4804730,2000,3,7,Texas,48,Waller,473,3362,3360,9999,Waller County,11955
G4804750,2000,3,7,Texas,48,Ward,475,9999,9999,9999,Ward County,4832
G4804770,2000,3,7,Texas,48,Washington,477,9999,9999,9999,Washington County,13241
G4804790,2000,3,7,Texas,48,Webb,479,4080,9999,9999,Webb County,55206
G4804810,2000,3,7,Texas,48,Wharton,481,9999,9999,9999,Wharton County,16606
G4804830,2000,3,7,Texas,48,Wheeler,483,9999,9999,9999,Wheeler County,2687
G4804850,2000,3,7,Texas,48,Wichita,485,9080,9999,9999,Wichita County,53304
G4804870,2000,3,7,Texas,48,Wilbarger,487,9999,9999,9999,Wilbarger County,6371
G4804890,2000,3,7,Texas,48,Willacy,489,9999,9999,9999,Willacy County,6727
G4804910,2000,3,7,Texas,48,Williamson,491,640,9999,9999,Williamson County,90325
G4804930,2000,3,7,Texas,48,Wilson,493,7240,9999,9999,Wilson County,12110
G4804950,2000,3,7,Texas,48,Winkler,495,9999,9999,9999,Winkler County,3214
G4804970,2000,3,7,Texas,48,Wise,497,9999,9999,9999,Wise County,19242
G4804990,2000,3,7,Texas,48,Wood,499,9999,9999,9999,Wood County,17939
G4805010,2000,3,7,Texas,48,Yoakum,501,9999,9999,9999,Yoakum County,2974
G4805030,2000,3,7,Texas,48,Young,503,9999,9999,9999,Young County,8504
G4805050,2000,3,7,Texas,48,Zapata,505,9999,9999,9999,Zapata County,6167
G4805070,2000,3,7,Texas,48,Zavala,507,9999,9999,9999,Zavala County,4075
G4900010,2000,4,8,Utah,49,Beaver,1,9999,9999,9999,Beaver County,2660
G4900030,2000,4,8,Utah,49,Box Elder,3,9999,9999,9999,Box Elder County,14209
G4900050,2000,4,8,Utah,49,Cache,5,9999,9999,9999,Cache County,29035
G4900070,2000,4,8,Utah,49,Carbon,7,9999,9999,9999,Carbon County,8741
G4900090,2000,4,8,Utah,49,Daggett,9,9999,9999,9999,Daggett County,1084
G4900110,2000,4,8,Utah,49,Davis,11,7160,9999,9999,Davis County,74114
G4900130,2000,4,8,Utah,49,Duchesne,13,9999,9999,9999,Duchesne County,6988
G4900150,2000,4,8,Utah,49,Emery,15,9999,9999,9999,Emery County,4093
G4900170,2000,4,8,Utah,49,Garfield,17,9999,9999,9999,Garfield County,2767
G4900190,2000,4,8,Utah,49,Grand,19,9999,9999,9999,Grand County,4062
G4900210,2000,4,8,Utah,49,Iron,21,9999,9999,9999,Iron County,13618
G4900230,2000,4,8,Utah,49,Juab,23,9999,9999,9999,Juab County,2810
G4900250,2000,4,8,Utah,49,Kane,25,2620,9999,9999,Kane County,3767
G4900270,2000,4,8,Utah,49,Millard,27,9999,9999,9999,Millard County,4522
G4900290,2000,4,8,Utah,49,Morgan,29,9999,9999,9999,Morgan County,2158
G4900310,2000,4,8,Utah,49,Piute,31,9999,9999,9999,Piute County,745
G4900330,2000,4,8,Utah,49,Rich,33,9999,9999,9999,Rich County,2408
G4900350,2000,4,8,Utah,49,Salt Lake,35,7160,9999,9999,Salt Lake County,310988
G4900370,2000,4,8,Utah,49,San Juan,37,9999,9999,9999,San Juan County,5449
G4900390,2000,4,8,Utah,49,Sanpete,39,9999,9999,9999,Sanpete County,7879
G4900410,2000,4,8,Utah,49,Sevier,41,9999,9999,9999,Sevier County,7016
G4900430,2000,4,8,Utah,49,Summit,43,9999,9999,9999,Summit County,17489
G4900450,2000,4,8,Utah,49,Tooele,45,9999,9999,9999,Tooele County,13812
G4900470,2000,4,8,Utah,49,Uintah,47,9999,9999,9999,Uintah County,9040
G4900490,2000,4,8,Utah,49,Utah,49,6520,9999,9999,Utah County,104315
G4900510,2000,4,8,Utah,49,Wasatch,51,9999,9999,9999,Wasatch County,6564
G4900530,2000,4,8,Utah,49,Washington,53,9999,9999,9999,Washington County,36478
G4900550,2000,4,8,Utah,49,Wayne,55,9999,9999,9999,Wayne County,1329
G4900570,2000,4,8,Utah,49,Weber,57,7160,9999,9999,Weber County,70454
G5000010,2000,1,1,Vermont,50,Addison,1,9999,9999,9999,Addison County,15312
G5000030,2000,1,1,Vermont,50,Bennington,3,9999,9999,9999,Bennington County,19403
G5000050,2000,1,1,Vermont,50,Caledonia,5,9999,9999,9999,Caledonia County,14504
G5000070,2000,1,1,Vermont,50,Chittenden,7,####,9999,1303,Chittenden County,58864
G5000090,2000,1,1,Vermont,50,Essex,9,9999,9999,9999,Essex County,4762
G5000110,2000,1,1,Vermont,50,Franklin,11,####,9999,1303,Franklin County,19191
G5000130,2000,1,1,Vermont,50,Grand Isle,13,####,9999,1303,Grand Isle County,4663
G5000150,2000,1,1,Vermont,50,Lamoille,15,9999,9999,9999,Lamoille County,11009
G5000170,2000,1,1,Vermont,50,Orange,17,9999,9999,9999,Orange County,13386
G5000190,2000,1,1,Vermont,50,Orleans,19,9999,9999,9999,Orleans County,14673
G5000210,2000,1,1,Vermont,50,Rutland,21,9999,9999,9999,Rutland County,32311
G5000230,2000,1,1,Vermont,50,Washington,23,9999,9999,9999,Washington County,27644
G5000250,2000,1,1,Vermont,50,Windham,25,9999,9999,9999,Windham County,27039
G5000270,2000,1,1,Vermont,50,Windsor,27,9999,9999,9999,Windsor County,31621
G5100010,2000,3,5,Virginia,51,Accomack,1,9999,9999,9999,Accomack County,19550
G5100030,2000,3,5,Virginia,51,Albemarle,3,1540,9999,9999,Albemarle County,33720
G5100050,2000,3,5,Virginia,51,Alleghany,5,9999,9999,9999,Alleghany County,5812
G5100070,2000,3,5,Virginia,51,Amelia,7,9999,9999,9999,Amelia County,4609
G5100090,2000,3,5,Virginia,51,Amherst,9,4640,9999,9999,Amherst County,12958
G5100110,2000,3,5,Virginia,51,Appomattox,11,9999,9999,9999,Appomattox County,5828
G5100130,2000,3,5,Virginia,51,Arlington,13,8872,8840,9999,Arlington County,90426
G5100150,2000,3,5,Virginia,51,Augusta,15,9999,9999,9999,Augusta County,26738
G5100170,2000,3,5,Virginia,51,Bath,17,9999,9999,9999,Bath County,2896
G5100190,2000,3,5,Virginia,51,Bedford,19,4640,9999,9999,Bedford County,26841
G5100210,2000,3,5,Virginia,51,Bland,21,9999,9999,9999,Bland County,3161
G5100230,2000,3,5,Virginia,51,Botetourt,23,6800,9999,9999,Botetourt County,12571
G5100250,2000,3,5,Virginia,51,Brunswick,25,9999,9999,9999,Brunswick County,7541
G5100270,2000,3,5,Virginia,51,Buchanan,27,9999,9999,9999,Buchanan County,11887
G5100290,2000,3,5,Virginia,51,Buckingham,29,9999,9999,9999,Buckingham County,6290
G5100310,2000,3,5,Virginia,51,Campbell,31,4640,9999,9999,Campbell County,22088
G5100330,2000,3,5,Virginia,51,Caroline,33,9999,9999,9999,Caroline County,8889
G5100350,2000,3,5,Virginia,51,Carroll,35,9999,9999,9999,Carroll County,14680
G5100360,2000,3,5,Virginia,51,Charles City,36,6760,9999,9999,Charles City County,2895
G5100370,2000,3,5,Virginia,51,Charlotte,37,9999,9999,9999,Charlotte County,5734
G5100410,2000,3,5,Virginia,51,Chesterfield,41,6760,9999,9999,Chesterfield County,97707
G5100430,2000,3,5,Virginia,51,Clarke,43,8872,8840,9999,Clarke County,5388
G5100450,2000,3,5,Virginia,51,Craig,45,9999,9999,9999,Craig County,2554
G5100470,2000,3,5,Virginia,51,Culpeper,47,8872,8840,9999,Culpeper County,12871
G5100490,2000,3,5,Virginia,51,Cumberland,49,9999,9999,9999,Cumberland County,4085
G5100510,2000,3,5,Virginia,51,Dickenson,51,9999,9999,9999,Dickenson County,7684
G5100530,2000,3,5,Virginia,51,Dinwiddie,53,6760,9999,9999,Dinwiddie County,9707
G5100570,2000,3,5,Virginia,51,Essex,57,9999,9999,9999,Essex County,4926
G5100590,2000,3,5,Virginia,51,Fairfax,59,8872,8840,9999,Fairfax County,359411
G5100610,2000,3,5,Virginia,51,Fauquier,61,8872,8840,9999,Fauquier County,21046
G5100630,2000,3,5,Virginia,51,Floyd,63,9999,9999,9999,Floyd County,6763
G5100650,2000,3,5,Virginia,51,Fluvanna,65,1540,9999,9999,Fluvanna County,8018
G5100670,2000,3,5,Virginia,51,Franklin,67,9999,9999,9999,Franklin County,22717
G5100690,2000,3,5,Virginia,51,Frederick,69,9999,9999,9999,Frederick County,23319
G5100710,2000,3,5,Virginia,51,Giles,71,9999,9999,9999,Giles County,7732
G5100730,2000,3,5,Virginia,51,Gloucester,73,5720,9999,9999,Gloucester County,14494
G5100750,2000,3,5,Virginia,51,Goochland,75,6760,9999,9999,Goochland County,6555
G5100770,2000,3,5,Virginia,51,Grayson,77,9999,9999,9999,Grayson County,9123
G5100790,2000,3,5,Virginia,51,Greene,79,1540,9999,9999,Greene County,5986
G5100810,2000,3,5,Virginia,51,Greensville,81,9999,9999,9999,Greensville County,3765
G5100830,2000,3,5,Virginia,51,Halifax,83,9999,9999,9999,Halifax County,16953
G5100850,2000,3,5,Virginia,51,Hanover,85,6760,9999,9999,Hanover County,32196
G5100870,2000,3,5,Virginia,51,Henrico,87,6760,9999,9999,Henrico County,112570
G5100890,2000,3,5,Virginia,51,Henry,89,9999,9999,9999,Henry County,25921
G5100910,2000,3,5,Virginia,51,Highland,91,9999,9999,9999,Highland County,1822
G5100930,2000,3,5,Virginia,51,Isle Of Wight,93,5720,9999,9999,Isle of Wight County,12066
G5100950,2000,3,5,Virginia,51,James City,95,5720,9999,9999,James City County,20772
G5100970,2000,3,5,Virginia,51,King And Queen,97,9999,9999,9999,King and Queen County,3010
G5100990,2000,3,5,Virginia,51,King George,99,8872,8840,9999,King George County,6820
G5101010,2000,3,5,Virginia,51,King William,101,9999,9999,9999,King William County,5189
G5101030,2000,3,5,Virginia,51,Lancaster,103,9999,9999,9999,Lancaster County,6498
G5101050,2000,3,5,Virginia,51,Lee,105,9999,9999,9999,Lee County,11086
G5101070,2000,3,5,Virginia,51,Loudoun,107,8872,8840,9999,Loudoun County,62160
G5101090,2000,3,5,Virginia,51,Louisa,109,9999,9999,9999,Louisa County,11855
G5101110,2000,3,5,Virginia,51,Lunenburg,111,9999,9999,9999,Lunenburg County,5736
G5101130,2000,3,5,Virginia,51,Madison,113,9999,9999,9999,Madison County,5239
G5101150,2000,3,5,Virginia,51,Mathews,115,5720,9999,9999,Mathews County,5333
G5101170,2000,3,5,Virginia,51,Mecklenburg,117,9999,9999,9999,Mecklenburg County,17403
G5101190,2000,3,5,Virginia,51,Middlesex,119,9999,9999,9999,Middlesex County,6362
G5101210,2000,3,5,Virginia,51,Montgomery,121,9999,9999,9999,Montgomery County,32527
G5101250,2000,3,5,Virginia,51,Nelson,125,9999,9999,9999,Nelson County,8554
G5101270,2000,3,5,Virginia,51,New Kent,127,6760,9999,9999,New Kent County,5203
G5101310,2000,3,5,Virginia,51,Northampton,131,9999,9999,9999,Northampton County,6547
G5101330,2000,3,5,Virginia,51,Northumberland,133,9999,9999,9999,Northumberland County,8057
G5101350,2000,3,5,Virginia,51,Nottoway,135,9999,9999,9999,Nottoway County,6373
G5101370,2000,3,5,Virginia,51,Orange,137,9999,9999,9999,Orange County,11354
G5101390,2000,3,5,Virginia,51,Page,139,9999,9999,9999,Page County,10557
G5101410,2000,3,5,Virginia,51,Patrick,141,9999,9999,9999,Patrick County,9823
G5101430,2000,3,5,Virginia,51,Pittsylvania,143,1950,9999,9999,Pittsylvania County,28011
G5101450,2000,3,5,Virginia,51,Powhatan,145,6760,9999,9999,Powhatan County,7509
G5101470,2000,3,5,Virginia,51,Prince Edward,147,9999,9999,9999,Prince Edward County,7527
G5101490,2000,3,5,Virginia,51,Prince George,149,6760,9999,9999,Prince George County,10726
G5101530,2000,3,5,Virginia,51,Prince William,153,8872,8840,9999,Prince William County,98052
G5101550,2000,3,5,Virginia,51,Pulaski,155,9999,9999,9999,Pulaski County,16325
G5101570,2000,3,5,Virginia,51,Rappahannock,157,9999,9999,9999,Rappahannock County,3303
G5101590,2000,3,5,Virginia,51,Richmond,159,9999,9999,9999,Richmond County,3512
G5101610,2000,3,5,Virginia,51,Roanoke,161,6800,9999,9999,Roanoke County,36121
G5101630,2000,3,5,Virginia,51,Rockbridge,163,9999,9999,9999,Rockbridge County,9550
G5101650,2000,3,5,Virginia,51,Rockingham,165,9999,9999,9999,Rockingham County,27328
G5101670,2000,3,5,Virginia,51,Russell,167,9999,9999,9999,Russell County,13191
G5101690,2000,3,5,Virginia,51,Scott,169,3660,9999,9999,Scott County,11355
G5101710,2000,3,5,Virginia,51,Shenandoah,171,9999,9999,9999,Shenandoah County,16709
G5101730,2000,3,5,Virginia,51,Smyth,173,9999,9999,9999,Smyth County,15111
G5101750,2000,3,5,Virginia,51,Southampton,175,9999,9999,9999,Southampton County,7058
G5101770,2000,3,5,Virginia,51,Spotsylvania,177,8872,8840,9999,Spotsylvania County,33329
G5101790,2000,3,5,Virginia,51,Stafford,179,8872,8840,9999,Stafford County,31405
G5101810,2000,3,5,Virginia,51,Surry,181,9999,9999,9999,Surry County,3294
G5101830,2000,3,5,Virginia,51,Sussex,183,9999,9999,9999,Sussex County,4653
G5101850,2000,3,5,Virginia,51,Tazewell,185,9999,9999,9999,Tazewell County,20390
G5101870,2000,3,5,Virginia,51,Warren,187,8872,8840,9999,Warren County,13299
G5101910,2000,3,5,Virginia,51,Washington,191,3660,9999,9999,Washington County,22985
G5101930,2000,3,5,Virginia,51,Westmoreland,193,9999,9999,9999,Westmoreland County,9286
G5101950,2000,3,5,Virginia,51,Wise,195,9999,9999,9999,Wise County,17792
G5101970,2000,3,5,Virginia,51,Wythe,197,9999,9999,9999,Wythe County,12744
G5101990,2000,3,5,Virginia,51,York,199,5720,9999,9999,York County,20701
G5105100,2000,3,5,Virginia,51,Alexandria City,510,8872,8840,9999,Alexandria city,64251
G5105150,2000,3,5,Virginia,51,Bedford City,515,4640,9999,9999,Bedford city,2702
G5105200,2000,3,5,Virginia,51,Bristol City,520,3660,9999,9999,Bristol city,8469
G5105300,2000,3,5,Virginia,51,Buena Vista City,530,9999,9999,9999,Buena Vista city,2716
G5105400,2000,3,5,Virginia,51,Charlottesville City,540,1540,9999,9999,Charlottesville city,17591
G5105500,2000,3,5,Virginia,51,Chesapeake City,550,5720,9999,9999,Chesapeake city,72672
G5105600,2000,3,5,Virginia,51,Clifton Forge City,560,9999,9999,9999,Clifton Forge city,2069
G5105700,2000,3,5,Virginia,51,Colonial Heights City,570,6760,9999,9999,Colonial Heights city,7340
G5105800,2000,3,5,Virginia,51,Covington City,580,9999,9999,9999,Covington city,3195
G5105900,2000,3,5,Virginia,51,Danville City,590,1950,9999,9999,Danville city,23108
G5105950,2000,3,5,Virginia,51,Emporia City,595,9999,9999,9999,Emporia city,2412
G5106000,2000,3,5,Virginia,51,Fairfax City,600,8872,8840,9999,Fairfax city,8204
G5106100,2000,3,5,Virginia,51,Falls Church City,610,8872,8840,9999,Falls Church city,4725
G5106200,2000,3,5,Virginia,51,Franklin City,620,9999,9999,9999,Franklin city,3767
G5106300,2000,3,5,Virginia,51,Fredericksburg City,630,8872,8840,9999,Fredericksburg city,8888
G5106400,2000,3,5,Virginia,51,Galax City,640,9999,9999,9999,Galax city,3217
G5106500,2000,3,5,Virginia,51,Hampton City,650,5720,9999,9999,Hampton city,57311
G5106600,2000,3,5,Virginia,51,Harrisonburg City,660,9999,9999,9999,Harrisonburg city,13689
G5106700,2000,3,5,Virginia,51,Hopewell City,670,6760,9999,9999,Hopewell city,9749
G5106780,2000,3,5,Virginia,51,Lexington City,678,9999,9999,9999,Lexington city,2376
G5106800,2000,3,5,Virginia,51,Lynchburg City,680,4640,9999,9999,Lynchburg city,27640
G5106830,2000,3,5,Virginia,51,Manassas City,683,8872,8840,9999,Manassas city,12114
G5106850,2000,3,5,Virginia,51,Manassas Park City,685,8872,8840,9999,Manassas Park city,3365
G5106900,2000,3,5,Virginia,51,Martinsville City,690,9999,9999,9999,Martinsville city,7249
G5107000,2000,3,5,Virginia,51,Newport News City,700,5720,9999,9999,Newport News city,74117
G5107100,2000,3,5,Virginia,51,Norfolk City,710,5720,9999,9999,Norfolk city,94416
G5107200,2000,3,5,Virginia,51,Norton City,720,9999,9999,9999,Norton city,1946
G5107300,2000,3,5,Virginia,51,Petersburg City,730,6760,9999,9999,Petersburg city,15955
G5107350,2000,3,5,Virginia,51,Poquoson City,735,5720,9999,9999,Poquoson city,4300
G5107400,2000,3,5,Virginia,51,Portsmouth City,740,5720,9999,9999,Portsmouth city,41605
G5107500,2000,3,5,Virginia,51,Radford City,750,9999,9999,9999,Radford city,6137
G5107600,2000,3,5,Virginia,51,Richmond City,760,6760,9999,9999,Richmond city,92282
G5107700,2000,3,5,Virginia,51,Roanoke City,770,6800,9999,9999,Roanoke city,45257
G5107750,2000,3,5,Virginia,51,Salem City,775,6800,9999,9999,Salem city,10403
