GISJOIN,YEAR,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,ANPSADPI,ESA001
G4801810,1990,Grayson,181,,7,7640,,9999,3,Texas,48,,,,Grayson County,44223
G4801830,1990,Gregg,183,,7,4420,,9999,3,Texas,48,,,,Gregg County,44689
G4801850,1990,Grimes,185,,7,9999,,9999,3,Texas,48,,,,Grimes County,7744
G4801870,1990,Guadalupe,187,,7,7240,,9999,3,Texas,48,,,,Guadalupe County,25592
G4801890,1990,Hale,189,,7,9999,,9999,3,Texas,48,,,,Hale County,13168
G4801910,1990,Hall,191,,7,9999,,9999,3,Texas,48,,,,Hall County,2189
G4801930,1990,Hamilton,193,,7,9999,,9999,3,Texas,48,,,,Hamilton County,4266
G4801950,1990,Hansford,195,,7,9999,,9999,3,Texas,48,,,,Hansford County,2525
G4801970,1990,Hardeman,197,,7,9999,,9999,3,Texas,48,,,,Hardeman County,2678
G4801990,1990,Hardin,199,,7,840,,9999,3,Texas,48,,,,Hardin County,16486
G4802010,1990,Harris,201,,7,3362,,3360,3,Texas,48,,,,Harris County,1173808
G4802030,1990,Harrison,203,,7,4420,,9999,3,Texas,48,,,,Harrison County,23481
G4802050,1990,Hartley,205,,7,9999,,9999,3,Texas,48,,,,Hartley County,1541
G4802070,1990,Haskell,207,,7,9999,,9999,3,Texas,48,,,,Haskell County,3843
G4802090,1990,Hays,209,,7,640,,9999,3,Texas,48,,,,Hays County,25247
G4802110,1990,Hemphill,211,,7,9999,,9999,3,Texas,48,,,,Hemphill County,1712
G4802130,1990,Henderson,213,,7,9999,,9999,3,Texas,48,,,,Henderson County,31779
G4802150,1990,Hidalgo,215,,7,4880,,9999,3,Texas,48,,,,Hidalgo County,128241
G4802170,1990,Hill,217,,7,9999,,9999,3,Texas,48,,,,Hill County,12899
G4802190,1990,Hockley,219,,7,9999,,9999,3,Texas,48,,,,Hockley County,9279
G4802210,1990,Hood,221,,7,9999,,9999,3,Texas,48,,,,Hood County,14958
G4802230,1990,Hopkins,223,,7,9999,,9999,3,Texas,48,,,,Hopkins County,12676
G4802250,1990,Houston,225,,7,9999,,9999,3,Texas,48,,,,Houston County,10265
G4802270,1990,Howard,227,,7,9999,,9999,3,Texas,48,,,,Howard County,13651
G4802290,1990,Hudspeth,229,,7,9999,,9999,3,Texas,48,,,,Hudspeth County,1288
G4802310,1990,Hunt,231,,7,9999,,9999,3,Texas,48,,,,Hunt County,28959
G4802330,1990,Hutchinson,233,,7,9999,,9999,3,Texas,48,,,,Hutchinson County,11419
G4802350,1990,Irion,235,,7,9999,,9999,3,Texas,48,,,,Irion County,842
G4802370,1990,Jack,237,,7,9999,,9999,3,Texas,48,,,,Jack County,3497
G4802390,1990,Jackson,239,,7,9999,,9999,3,Texas,48,,,,Jackson County,5841
G4802410,1990,Jasper,241,,7,9999,,9999,3,Texas,48,,,,Jasper County,13824
G4802430,1990,Jeff Davis,243,,7,9999,,9999,3,Texas,48,,,,Jeff Davis County,1348
G4802450,1990,Jefferson,245,,7,840,,9999,3,Texas,48,,,,Jefferson County,101289
G4802470,1990,Jim Hogg,247,,7,9999,,9999,3,Texas,48,,,,Jim Hogg County,2103
G4802490,1990,Jim Wells,249,,7,9999,,9999,3,Texas,48,,,,Jim Wells County,13948
G4802510,1990,Johnson,251,,7,1922,,2800,3,Texas,48,,,,Johnson County,37029
G4802530,1990,Jones,253,,7,9999,,9999,3,Texas,48,,,,Jones County,7639
G4802550,1990,Karnes,255,,7,9999,,9999,3,Texas,48,,,,Karnes County,5117
G4802570,1990,Kaufman,257,,7,1922,,1920,3,Texas,48,,,,Kaufman County,20097
G4802590,1990,Kendall,259,,7,9999,,9999,3,Texas,48,,,,Kendall County,6137
G4802610,1990,Kenedy,261,,7,9999,,9999,3,Texas,48,,,,Kenedy County,213
G4802630,1990,Kent,263,,7,9999,,9999,3,Texas,48,,,,Kent County,603
G4802650,1990,Kerr,265,,7,9999,,9999,3,Texas,48,,,,Kerr County,17161
G4802670,1990,Kimble,267,,7,9999,,9999,3,Texas,48,,,,Kimble County,2593
G4802690,1990,King,269,,7,9999,,9999,3,Texas,48,,,,King County,191
G4802710,1990,Kinney,271,,7,9999,,9999,3,Texas,48,,,,Kinney County,1821
G4802730,1990,Kleberg,273,,7,9999,,9999,3,Texas,48,,,,Kleberg County,12008
G4802750,1990,Knox,275,,7,9999,,9999,3,Texas,48,,,,Knox County,2459
G4802770,1990,Lamar,277,,7,9999,,9999,3,Texas,48,,,,Lamar County,18964
G4802790,1990,Lamb,279,,7,9999,,9999,3,Texas,48,,,,Lamb County,6531
G4802810,1990,Lampasas,281,,7,9999,,9999,3,Texas,48,,,,Lampasas County,6193
G4802830,1990,La Salle,283,,7,9999,,9999,3,Texas,48,,,,La Salle County,2244
G4802850,1990,Lavaca,285,,7,9999,,9999,3,Texas,48,,,,Lavaca County,9549
G4802870,1990,Lee,287,,7,9999,,9999,3,Texas,48,,,,Lee County,5773
G4802890,1990,Leon,289,,7,9999,,9999,3,Texas,48,,,,Leon County,7019
G4802910,1990,Liberty,291,,7,3362,,3360,3,Texas,48,,,,Liberty County,22243
G4802930,1990,Limestone,293,,7,9999,,9999,3,Texas,48,,,,Limestone County,9922
G4802950,1990,Lipscomb,295,,7,9999,,9999,3,Texas,48,,,,Lipscomb County,1683
G4802970,1990,Live Oak,297,,7,9999,,9999,3,Texas,48,,,,Live Oak County,5519
G4802990,1990,Llano,299,,7,9999,,9999,3,Texas,48,,,,Llano County,9773
G4803010,1990,Loving,301,,7,9999,,9999,3,Texas,48,,,,Loving County,59
G4803030,1990,Lubbock,303,,7,4600,,9999,3,Texas,48,,,,Lubbock County,91770
G4803050,1990,Lynn,305,,7,9999,,9999,3,Texas,48,,,,Lynn County,2978
G4803070,1990,McCulloch,307,,7,9999,,9999,3,Texas,48,,,,McCulloch County,4424
G4803090,1990,McLennan,309,,7,8800,,9999,3,Texas,48,,,,McLennan County,78857
G4803110,1990,McMullen,311,,7,9999,,9999,3,Texas,48,,,,McMullen County,565
G4803130,1990,Madison,313,,7,9999,,9999,3,Texas,48,,,,Madison County,4326
G4803150,1990,Marion,315,,7,9999,,9999,3,Texas,48,,,,Marion County,5729
G4803170,1990,Martin,317,,7,9999,,9999,3,Texas,48,,,,Martin County,2039
G4803190,1990,Mason,319,,7,9999,,9999,3,Texas,48,,,,Mason County,2356
G4803210,1990,Matagorda,321,,7,9999,,9999,3,Texas,48,,,,Matagorda County,18540
G4803230,1990,Maverick,323,,7,9999,,9999,3,Texas,48,,,,Maverick County,11143
G4803250,1990,Medina,325,,7,9999,,9999,3,Texas,48,,,,Medina County,10860
G4803270,1990,Menard,327,,7,9999,,9999,3,Texas,48,,,,Menard County,1562
G4803290,1990,Midland,329,,7,5040,,9999,3,Texas,48,,,,Midland County,45181
G4803310,1990,Milam,331,,7,9999,,9999,3,Texas,48,,,,Milam County,10511
G4803330,1990,Mills,333,,7,9999,,9999,3,Texas,48,,,,Mills County,2582
G4803350,1990,Mitchell,335,,7,9999,,9999,3,Texas,48,,,,Mitchell County,4559
G4803370,1990,Montague,337,,7,9999,,9999,3,Texas,48,,,,Montague County,9262
G4803390,1990,Montgomery,339,,7,3362,,3360,3,Texas,48,,,,Montgomery County,73871
G4803410,1990,Moore,341,,7,9999,,9999,3,Texas,48,,,,Moore County,6837
G4803430,1990,Morris,343,,7,9999,,9999,3,Texas,48,,,,Morris County,5800
G4803450,1990,Motley,345,,7,9999,,9999,3,Texas,48,,,,Motley County,1026
G4803470,1990,Nacogdoches,347,,7,9999,,9999,3,Texas,48,,,,Nacogdoches County,22768
G4803490,1990,Navarro,349,,7,9999,,9999,3,Texas,48,,,,Navarro County,17219
G4803510,1990,Newton,351,,7,9999,,9999,3,Texas,48,,,,Newton County,6378
G4803530,1990,Nolan,353,,7,9999,,9999,3,Texas,48,,,,Nolan County,7462
G4803550,1990,Nueces,355,,7,1880,,9999,3,Texas,48,,,,Nueces County,114326
G4803570,1990,Ochiltree,357,,7,9999,,9999,3,Texas,48,,,,Ochiltree County,3996
G4803590,1990,Oldham,359,,7,9999,,9999,3,Texas,48,,,,Oldham County,861
G4803610,1990,Orange,361,,7,840,,9999,3,Texas,48,,,,Orange County,32032
G4803630,1990,Palo Pinto,363,,7,9999,,9999,3,Texas,48,,,,Palo Pinto County,13349
G4803650,1990,Panola,365,,7,9999,,9999,3,Texas,48,,,,Panola County,9700
G4803670,1990,Parker,367,,7,1922,,2800,3,Texas,48,,,,Parker County,26044
G4803690,1990,Parmer,369,,7,9999,,9999,3,Texas,48,,,,Parmer County,3685
G4803710,1990,Pecos,371,,7,9999,,9999,3,Texas,48,,,,Pecos County,5841
G4803730,1990,Polk,373,,7,9999,,9999,3,Texas,48,,,,Polk County,18662
G4803750,1990,Potter,375,,7,320,,9999,3,Texas,48,,,,Potter County,42927
G4803770,1990,Presidio,377,,7,9999,,9999,3,Texas,48,,,,Presidio County,2890
G4803790,1990,Rains,379,,7,9999,,9999,3,Texas,48,,,,Rains County,3533
G4803810,1990,Randall,381,,7,320,,9999,3,Texas,48,,,,Randall County,37807
G4803830,1990,Reagan,383,,7,9999,,9999,3,Texas,48,,,,Reagan County,1685
G4803850,1990,Real,385,,7,9999,,9999,3,Texas,48,,,,Real County,2049
G4803870,1990,Red River,387,,7,9999,,9999,3,Texas,48,,,,Red River County,6650
G4803890,1990,Reeves,389,,7,9999,,9999,3,Texas,48,,,,Reeves County,6044
G4803910,1990,Refugio,391,,7,9999,,9999,3,Texas,48,,,,Refugio County,3739
G4803930,1990,Roberts,393,,7,9999,,9999,3,Texas,48,,,,Roberts County,492
G4803950,1990,Robertson,395,,7,9999,,9999,3,Texas,48,,,,Robertson County,7338
G4803970,1990,Rockwall,397,,7,1922,,1920,3,Texas,48,,,,Rockwall County,9816
G4803990,1990,Runnels,399,,7,9999,,9999,3,Texas,48,,,,Runnels County,5345
G4804010,1990,Rusk,401,,7,9999,,9999,3,Texas,48,,,,Rusk County,19092
G4804030,1990,Sabine,403,,7,9999,,9999,3,Texas,48,,,,Sabine County,6996
G4804050,1990,San Augustine,405,,7,9999,,9999,3,Texas,48,,,,San Augustine County,4168
G4804070,1990,San Jacinto,407,,7,9999,,9999,3,Texas,48,,,,San Jacinto County,9823
G4804090,1990,San Patricio,409,,7,1880,,9999,3,Texas,48,,,,San Patricio County,22126
G4804110,1990,San Saba,411,,7,9999,,9999,3,Texas,48,,,,San Saba County,3078
G4804130,1990,Schleicher,413,,7,9999,,9999,3,Texas,48,,,,Schleicher County,1288
G4804150,1990,Scurry,415,,7,9999,,9999,3,Texas,48,,,,Scurry County,7702
G4804170,1990,Shackelford,417,,7,9999,,9999,3,Texas,48,,,,Shackelford County,1755
G4804190,1990,Shelby,419,,7,9999,,9999,3,Texas,48,,,,Shelby County,10616
G4804210,1990,Sherman,421,,7,9999,,9999,3,Texas,48,,,,Sherman County,1293
G4804230,1990,Smith,423,,7,8640,,9999,3,Texas,48,,,,Smith County,64369
G4804250,1990,Somervell,425,,7,9999,,9999,3,Texas,48,,,,Somervell County,2429
G4804270,1990,Starr,427,,7,9999,,9999,3,Texas,48,,,,Starr County,12209
G4804290,1990,Stephens,429,,7,9999,,9999,3,Texas,48,,,,Stephens County,4982
G4804310,1990,Sterling,431,,7,9999,,9999,3,Texas,48,,,,Sterling County,623
G4804330,1990,Stonewall,433,,7,9999,,9999,3,Texas,48,,,,Stonewall County,1085
G4804350,1990,Sutton,435,,7,9999,,9999,3,Texas,48,,,,Sutton County,1924
G4804370,1990,Swisher,437,,7,9999,,9999,3,Texas,48,,,,Swisher County,3497
G4804390,1990,Tarrant,439,,7,1922,,2800,3,Texas,48,,,,Tarrant County,491152
G4804410,1990,Taylor,441,,7,40,,9999,3,Texas,48,,,,Taylor County,49988
G4804430,1990,Terrell,443,,7,9999,,9999,3,Texas,48,,,,Terrell County,810
G4804450,1990,Terry,445,,7,9999,,9999,3,Texas,48,,,,Terry County,5296
G4804470,1990,Throckmorton,447,,7,9999,,9999,3,Texas,48,,,,Throckmorton County,1106
G4804490,1990,Titus,449,,7,9999,,9999,3,Texas,48,,,,Titus County,9357
G4804510,1990,Tom Green,451,,7,7200,,9999,3,Texas,48,,,,Tom Green County,40135
G4804530,1990,Travis,453,,7,640,,9999,3,Texas,48,,,,Travis County,264173
G4804550,1990,Trinity,455,,7,9999,,9999,3,Texas,48,,,,Trinity County,7200
G4804570,1990,Tyler,457,,7,9999,,9999,3,Texas,48,,,,Tyler County,9047
G4804590,1990,Upshur,459,,7,9999,,9999,3,Texas,48,,,,Upshur County,12887
G4804610,1990,Upton,461,,7,9999,,9999,3,Texas,48,,,,Upton County,1868
G4804630,1990,Uvalde,463,,7,9999,,9999,3,Texas,48,,,,Uvalde County,9692
G4804650,1990,Val Verde,465,,7,9999,,9999,3,Texas,48,,,,Val Verde County,13905
G4804670,1990,Van Zandt,467,,7,9999,,9999,3,Texas,48,,,,Van Zandt County,17013
G4804690,1990,Victoria,469,,7,8750,,9999,3,Texas,48,,,,Victoria County,29162
G4804710,1990,Walker,471,,7,9999,,9999,3,Texas,48,,,,Walker County,18349
G4804730,1990,Waller,473,,7,3362,,3360,3,Texas,48,,,,Waller County,8824
G4804750,1990,Ward,475,,7,9999,,9999,3,Texas,48,,,,Ward County,5365
G4804770,1990,Washington,477,,7,9999,,9999,3,Texas,48,,,,Washington County,11717
G4804790,1990,Webb,479,,7,4080,,9999,3,Texas,48,,,,Webb County,37197
G4804810,1990,Wharton,481,,7,9999,,9999,3,Texas,48,,,,Wharton County,16277
G4804830,1990,Wheeler,483,,7,9999,,9999,3,Texas,48,,,,Wheeler County,3071
G4804850,1990,Wichita,485,,7,9080,,9999,3,Texas,48,,,,Wichita County,51413
G4804870,1990,Wilbarger,487,,7,9999,,9999,3,Texas,48,,,,Wilbarger County,6812
G4804890,1990,Willacy,489,,7,9999,,9999,3,Texas,48,,,,Willacy County,6072
G4804910,1990,Williamson,491,,7,640,,9999,3,Texas,48,,,,Williamson County,54466
G4804930,1990,Wilson,493,,7,9999,,9999,3,Texas,48,,,,Wilson County,8516
G4804950,1990,Winkler,495,,7,9999,,9999,3,Texas,48,,,,Winkler County,3708
G4804970,1990,Wise,497,,7,9999,,9999,3,Texas,48,,,,Wise County,14219
G4804990,1990,Wood,499,,7,9999,,9999,3,Texas,48,,,,Wood County,14541
G4805010,1990,Yoakum,501,,7,9999,,9999,3,Texas,48,,,,Yoakum County,3372
G4805030,1990,Young,503,,7,9999,,9999,3,Texas,48,,,,Young County,8523
G4805050,1990,Zapata,505,,7,9999,,9999,3,Texas,48,,,,Zapata County,4225
G4805070,1990,Zavala,507,,7,9999,,9999,3,Texas,48,,,,Zavala County,4180
G4900010,1990,Beaver,1,,8,9999,,9999,4,Utah,49,,,,Beaver County,2200
G4900030,1990,Box Elder,3,,8,9999,,9999,4,Utah,49,,,,Box Elder County,11890
G4900050,1990,Cache,5,,8,9999,,9999,4,Utah,49,,,,Cache County,22053
G4900070,1990,Carbon,7,,8,9999,,9999,4,Utah,49,,,,Carbon County,8713
G4900090,1990,Daggett,9,,8,9999,,9999,4,Utah,49,,,,Daggett County,825
G4900110,1990,Davis,11,,8,7160,,9999,4,Utah,49,,,,Davis County,55777
G4900130,1990,Duchesne,13,,8,9999,,9999,4,Utah,49,,,,Duchesne County,5860
G4900150,1990,Emery,15,,8,9999,,9999,4,Utah,49,,,,Emery County,3928
G4900170,1990,Garfield,17,,8,9999,,9999,4,Utah,49,,,,Garfield County,2488
G4900190,1990,Grand,19,,8,9999,,9999,4,Utah,49,,,,Grand County,2992
G4900210,1990,Iron,21,,8,9999,,9999,4,Utah,49,,,,Iron County,8499
G4900230,1990,Juab,23,,8,9999,,9999,4,Utah,49,,,,Juab County,2311
G4900250,1990,Kane,25,,8,9999,,9999,4,Utah,49,,,,Kane County,3237
G4900270,1990,Millard,27,,8,9999,,9999,4,Utah,49,,,,Millard County,4125
G4900290,1990,Morgan,29,,8,9999,,9999,4,Utah,49,,,,Morgan County,1681
G4900310,1990,Piute,31,,8,9999,,9999,4,Utah,49,,,,Piute County,704
G4900330,1990,Rich,33,,8,9999,,9999,4,Utah,49,,,,Rich County,1859
G4900350,1990,Salt Lake,35,,8,7160,,9999,4,Utah,49,,,,Salt Lake County,257339
G4900370,1990,San Juan,37,,8,9999,,9999,4,Utah,49,,,,San Juan County,4650
G4900390,1990,Sanpete,39,,8,9999,,9999,4,Utah,49,,,,Sanpete County,6570
G4900410,1990,Sevier,41,,8,9999,,9999,4,Utah,49,,,,Sevier County,6059
G4900430,1990,Summit,43,,8,9999,,9999,4,Utah,49,,,,Summit County,11256
G4900450,1990,Tooele,45,,8,9999,,9999,4,Utah,49,,,,Tooele County,9510
G4900470,1990,Uintah,47,,8,9999,,9999,4,Utah,49,,,,Uintah County,8142
G4900490,1990,Utah,49,,8,6520,,9999,4,Utah,49,,,,Utah County,72820
G4900510,1990,Wasatch,51,,8,9999,,9999,4,Utah,49,,,,Wasatch County,4465
G4900530,1990,Washington,53,,8,9999,,9999,4,Utah,49,,,,Washington County,19523
G4900550,1990,Wayne,55,,8,9999,,9999,4,Utah,49,,,,Wayne County,1061
G4900570,1990,Weber,57,,8,7160,,9999,4,Utah,49,,,,Weber County,57851
G5000010,1990,Addison,1,,1,9999,,9999,1,Vermont,50,,,,Addison County,14022
G5000030,1990,Bennington,3,,1,9999,,9999,1,Vermont,50,,,,Bennington County,18501
G5000050,1990,Caledonia,5,,1,9999,,9999,1,Vermont,50,,,,Caledonia County,13449
G5000070,1990,Chittenden,7,,1,####,,9999,1,Vermont,50,,,,Chittenden County,52095
G5000090,1990,Essex,9,,1,9999,,9999,1,Vermont,50,,,,Essex County,4403
G5000110,1990,Franklin,11,,1,####,,9999,1,Vermont,50,,,,Franklin County,17250
G5000130,1990,Grand Isle,13,,1,####,,9999,1,Vermont,50,,,,Grand Isle County,4135
G5000150,1990,Lamoille,15,,1,9999,,9999,1,Vermont,50,,,,Lamoille County,9872
G5000170,1990,Orange,17,,1,9999,,9999,1,Vermont,50,,,,Orange County,12336
G5000190,1990,Orleans,19,,1,9999,,9999,1,Vermont,50,,,,Orleans County,12997
G5000210,1990,Rutland,21,,1,9999,,9999,1,Vermont,50,,,,Rutland County,31181
G5000230,1990,Washington,23,,1,9999,,9999,1,Vermont,50,,,,Washington County,25328
G5000250,1990,Windham,25,,1,9999,,9999,1,Vermont,50,,,,Windham County,25796
G5000270,1990,Windsor,27,,1,9999,,9999,1,Vermont,50,,,,Windsor County,29849
G5100010,1990,Accomack,1,,5,9999,,9999,3,Virginia,51,,,,Accomack County,15840
G5100030,1990,Albemarle,3,,5,1540,,9999,3,Virginia,51,,,,Albemarle County,25958
G5100050,1990,Alleghany,5,,5,9999,,9999,3,Virginia,51,,,,Alleghany County,5481
G5100070,1990,Amelia,7,,5,9999,,9999,3,Virginia,51,,,,Amelia County,3439
G5100090,1990,Amherst,9,,5,4640,,9999,3,Virginia,51,,,,Amherst County,10598
G5100110,1990,Appomattox,11,,5,9999,,9999,3,Virginia,51,,,,Appomattox County,4913
G5100130,1990,Arlington,13,,5,8840,,9999,3,Virginia,51,,,,Arlington County,84847
G5100150,1990,Augusta,15,,5,9999,,9999,3,Virginia,51,,,,Augusta County,21202
G5100170,1990,Bath,17,,5,9999,,9999,3,Virginia,51,,,,Bath County,2596
G5100190,1990,Bedford,19,,5,9999,,9999,3,Virginia,51,,,,Bedford County,19641
G5100210,1990,Bland,21,,5,9999,,9999,3,Virginia,51,,,,Bland County,2706
G5100230,1990,Botetourt,23,,5,6800,,9999,3,Virginia,51,,,,Botetourt County,9785
G5100250,1990,Brunswick,25,,5,9999,,9999,3,Virginia,51,,,,Brunswick County,6456
G5100270,1990,Buchanan,27,,5,9999,,9999,3,Virginia,51,,,,Buchanan County,12222
G5100290,1990,Buckingham,29,,5,9999,,9999,3,Virginia,51,,,,Buckingham County,5013
G5100310,1990,Campbell,31,,5,4640,,9999,3,Virginia,51,,,,Campbell County,19008
G5100330,1990,Caroline,33,,5,9999,,9999,3,Virginia,51,,,,Caroline County,7292
G5100350,1990,Carroll,35,,5,9999,,9999,3,Virginia,51,,,,Carroll County,12209
G5100360,1990,Charles City,36,,5,6760,,9999,3,Virginia,51,,,,Charles City County,2314
G5100370,1990,Charlotte,37,,5,9999,,9999,3,Virginia,51,,,,Charlotte County,4947
G5100410,1990,Chesterfield,41,,5,6760,,9999,3,Virginia,51,,,,Chesterfield County,77329
G5100430,1990,Clarke,43,,5,9999,,9999,3,Virginia,51,,,,Clarke County,4531
G5100450,1990,Craig,45,,5,9999,,9999,3,Virginia,51,,,,Craig County,1993
G5100470,1990,Culpeper,47,,5,9999,,9999,3,Virginia,51,,,,Culpeper County,10471
G5100490,1990,Cumberland,49,,5,9999,,9999,3,Virginia,51,,,,Cumberland County,3170
G5100510,1990,Dickenson,51,,5,9999,,9999,3,Virginia,51,,,,Dickenson County,7112
G5100530,1990,Dinwiddie,53,,5,6760,,9999,3,Virginia,51,,,,Dinwiddie County,8023
G5100570,1990,Essex,57,,5,9999,,9999,3,Virginia,51,,,,Essex County,4073
G5100590,1990,Fairfax,59,,5,8840,,9999,3,Virginia,51,,,,Fairfax County,307966
G5100610,1990,Fauquier,61,,5,9999,,9999,3,Virginia,51,,,,Fauquier County,17716
G5100630,1990,Floyd,63,,5,9999,,9999,3,Virginia,51,,,,Floyd County,5505
G5100650,1990,Fluvanna,65,,5,1540,,9999,3,Virginia,51,,,,Fluvanna County,5035
G5100670,1990,Franklin,67,,5,9999,,9999,3,Virginia,51,,,,Franklin County,17526
G5100690,1990,Frederick,69,,5,9999,,9999,3,Virginia,51,,,,Frederick County,17864
G5100710,1990,Giles,71,,5,9999,,9999,3,Virginia,51,,,,Giles County,7098
G5100730,1990,Gloucester,73,,5,5720,,9999,3,Virginia,51,,,,Gloucester County,12451
G5100750,1990,Goochland,75,,5,6760,,9999,3,Virginia,51,,,,Goochland County,5203
G5100770,1990,Grayson,77,,5,9999,,9999,3,Virginia,51,,,,Grayson County,7529
G5100790,1990,Greene,79,,5,1540,,9999,3,Virginia,51,,,,Greene County,4154
G5100810,1990,Greensville,81,,5,9999,,9999,3,Virginia,51,,,,Greensville County,3393
G5100830,1990,Halifax,83,,5,9999,,9999,3,Virginia,51,,,,Halifax County,11790
G5100850,1990,Hanover,85,,5,6760,,9999,3,Virginia,51,,,,Hanover County,23727
G5100870,1990,Henrico,87,,5,6760,,9999,3,Virginia,51,,,,Henrico County,94539
G5100890,1990,Henry,89,,5,9999,,9999,3,Virginia,51,,,,Henry County,23169
G5100910,1990,Highland,91,,5,9999,,9999,3,Virginia,51,,,,Highland County,1759
G5100930,1990,Isle Of Wight,93,,5,9999,,9999,3,Virginia,51,,,,Isle of Wight County,9753
G5100950,1990,James City,95,,5,5720,,9999,3,Virginia,51,,,,James City County,14330
G5100970,1990,King And Queen,97,,5,9999,,9999,3,Virginia,51,,,,King and Queen County,2698
G5100990,1990,King George,99,,5,9999,,9999,3,Virginia,51,,,,King George County,5280
G5101010,1990,King William,101,,5,9999,,9999,3,Virginia,51,,,,King William County,4193
G5101030,1990,Lancaster,103,,5,9999,,9999,3,Virginia,51,,,,Lancaster County,5918
G5101050,1990,Lee,105,,5,9999,,9999,3,Virginia,51,,,,Lee County,10263
G5101070,1990,Loudoun,107,,5,8840,,9999,3,Virginia,51,,,,Loudoun County,32932
G5101090,1990,Louisa,109,,5,9999,,9999,3,Virginia,51,,,,Louisa County,9080
G5101110,1990,Lunenburg,111,,5,9999,,9999,3,Virginia,51,,,,Lunenburg County,5065
G5101130,1990,Madison,113,,5,9999,,9999,3,Virginia,51,,,,Madison County,4547
G5101150,1990,Mathews,115,,5,9999,,9999,3,Virginia,51,,,,Mathews County,4725
G5101170,1990,Mecklenburg,117,,5,9999,,9999,3,Virginia,51,,,,Mecklenburg County,14589
G5101190,1990,Middlesex,119,,5,9999,,9999,3,Virginia,51,,,,Middlesex County,5486
G5101210,1990,Montgomery,121,,5,9999,,9999,3,Virginia,51,,,,Montgomery County,27770
G5101250,1990,Nelson,125,,5,9999,,9999,3,Virginia,51,,,,Nelson County,7063
G5101270,1990,New Kent,127,,5,6760,,9999,3,Virginia,51,,,,New Kent County,3968
G5101310,1990,Northampton,131,,5,9999,,9999,3,Virginia,51,,,,Northampton County,6183
G5101330,1990,Northumberland,133,,5,9999,,9999,3,Virginia,51,,,,Northumberland County,6841
G5101350,1990,Nottoway,135,,5,9999,,9999,3,Virginia,51,,,,Nottoway County,5732
G5101370,1990,Orange,137,,5,9999,,9999,3,Virginia,51,,,,Orange County,9038
G5101390,1990,Page,139,,5,9999,,9999,3,Virginia,51,,,,Page County,8948
G5101410,1990,Patrick,141,,5,9999,,9999,3,Virginia,51,,,,Patrick County,8125
G5101430,1990,Pittsylvania,143,,5,1950,,9999,3,Virginia,51,,,,Pittsylvania County,22861
G5101450,1990,Powhatan,145,,5,6760,,9999,3,Virginia,51,,,,Powhatan County,4910
G5101470,1990,Prince Edward,147,,5,9999,,9999,3,Virginia,51,,,,Prince Edward County,6075
G5101490,1990,Prince George,149,,5,6760,,9999,3,Virginia,51,,,,Prince George County,8640
G5101530,1990,Prince William,153,,5,8840,,9999,3,Virginia,51,,,,Prince William County,74759
G5101550,1990,Pulaski,155,,5,9999,,9999,3,Virginia,51,,,,Pulaski County,14740
G5101570,1990,Rappahannock,157,,5,9999,,9999,3,Virginia,51,,,,Rappahannock County,2964
